/difficulty_plus_description,Enemies are powered up to extreme levels,
/difficulty_hard_description,Enemies are ultra beefy and ultra punishing,
/plus_enchants,"Enemies move faster, hit harder and can even respawn",
/use_code,Enter this code,
/TowerRewardEquip,Equip,
/autoCategory_Equip,Equip,
/cosmetic_equip,Equip,
/UIHints_EquipArtifactTitle,Equip artifact,
/slot_equipped,Equipped,
/Error_Online,Error,
/even_more_artifacts,Even more gear and artifacts available,
/event_ends_in,Event Ends In:,
/Event_name_text,Event Name,
/UIHints_EnchantingOpenInventoryDescription,"Every level up gives you an Enchantment Point, which are used to upgrade items. Open the inventory to try it out.",
/E385C65444C2796BAB1AD2A79302B3AC,Everyone,
/Button_Exit,Exit,
/Exit_Button,Exit,
/credits_exit,Exit,
/missionSelected_Expand,Expand,
/settings_fpsCounter,FPS Counter,
/settings_fpsLimit,FPS Limit,
/hotbar_inventory_full,FULL!,
/Message_FailedToCreate,Failed to create online game session. Please try again later.,
/games_failed_to_search_for_games,Failed to search for games,
/settings_graphics_fanciest,Fanciest,
/settings_graphics_fancy,Fancy,
/settings_graphics_fast,Fast,
/settings_graphics_fastest,Fastest,
/feeling_alone,Feeling lonely?,
/UIHInts_FeelingLostTitle,Feeling lost?,
/UIHint_FindTheObjectiveTitle,Find the objective,
/statuseffect_flee,Flee,
/UIHint_FindTheObjectiveDescription,Follow the navigation marker to reach your current objective.,
/statuseffect_freezingResistance,Freezing Resistance,
/statuseffect_frenzied,Frenzied,
/friend_has_fallen,Friend has fallen,
/Menu_Friends,Friends,
/Quickaction_Friends,Friends,
/FriendsNotFound,Friends Not Found,
/F776589442EB369BDB0810844EF391BD,Friends Only,
/statuseffect_frozen,Frozen,
/Menu_FullScreen,Full Screen,
/settings_display_fullscreen,Fullscreen,
/Gear_Drops_Label,GEAR DROPS,
/menu_game,Game,
/settings_game,Game,
/deathscreen_gameover,Game Over,
/deathscreen_lastlifewarning_friends,Game Over next time all players fall,
/deathscreen_lastlifewarning_solo,Game Over next time you die,
/joinerror_gameNoLongerExist,Game no longer exists.,
/Popup_GameOver,Game over,
/statuseffect_ghostform,Ghost Form,
/xal_goOnline,Go Online,
/settings_graphics,Graphics,
/Button_Great,Great!,
/enchantment_GuardingStrike,Guarding Strike,
/Hud_Scale_Setting,HUD Scale,
/settings_hudScale,HUD Scale,
/cape_hammercape,Hammer Cape,
/HUD_HardestBlow,Hardest Blow,
/statuseffect_HealingAura,Healing Aura,
/HUD_HealthPotionsUsed,Health Potions Used,
/label_healedHealthRemaining,Health Remaining {Current} out of {Max},
/cape_herocape,Hero Cape,
/button_HeroSettings,Hero Settings,
/Setting_High,High,
/settings_high,High,
/Hold&Release_Toggle,Hold & Release,
/Button_HoldToConfirm,Hold to confirm,
/4D934F2B4AC62B15C4A2E1AD911948E7,Hooks,
/Menu_Host,Host,
/merchant_inventory_full_description,"However, your inventory is full, so you'll need to salvage some items before you can make a trade.",
/Inventory_Full_Key,INVENTORY FULL,
/cape_iceologer,Iceologer Cape,
/Should_Be_Visible,Icon should be barely visible,
/menu_brightnessIconVisible,Icon should be barely visible,
/Not_Visible,Icon should not be visible,
/menu_brightnessIconNotVisible,Icon should not be visible,
/Account_Link_ps4_note2,"If you are already using an existing Microsoft Account to access other Minecraft products on other devices, you may wish to use that account. You can only do this once per account on PlayStation™Network, so please choose your Microsoft Account carefully.",
/pathfinder_hint,"If you find it hard to navigate, you may find the pathfinding mechanic helpful.",
/UIHints_PoppingDescription,"If you stray too far from each other, you will automatically be popped back to the leading player.",
/autopickup_test,"If you want to save a bit of time, you can have all items automatically picked up when walked over.",
/Account_Link_Body_2,"In the next step, you will be given instructions on how to sign in using another device, such as a phone or a tablet. If you choose not to link your accounts now, you may do so at any time in the <Highlight>Game Settings Menu</> by selecting <Highlight>”Configure Online Play”</>.",
/Account_Link_Body2_ps4,"In the next step, you will be given instructions on how to sign in using another device, such as a phone or a tablet. If you choose not to link your accounts now, you may do so at any time in the <Highlight>Game Settings Menu</> by selecting <Highlight>”Cross-Platform Play”</>.",
/pet_arctic_fox_origin,Included in the Creeping Winter DLC.,
/pet_endermite_origin,Included in the Echoing Void DLC.,
/pet_baby_ghast_origin,Included in the Flames of the Nether DLC.,
/cape_hero_origin,"Included in the Hero Edition, Hero Pass, Ultimate Edition, and the Ultimate DLC Bundle.",
/pet_baby_chicken_origin,"Included in the Hero Edition, Hero Pass, Ultimate Edition, and the Ultimate DLC Bundle.",
/pet_baby_turtle_origin,Included in the Hidden Depths DLC.,
/pet_baby_goat_origin,Included in the Howling Peaks DLC.,
/pet_parrot_origin,Included in the Jungle Awakens DLC.,
/Quickaction_inventory,Inventory,
/friends_invite,Invite,
/invite_invite,Invite,
/invite_failed,Invite Failed,
/close_invite_pending,Invite Pending,
/invite_sent,Invite Sent,
/invite_by,Invite by {0},
/cape_irongolemcape,Iron Golem Cape,
/difficulty_plus_rules,Item rewards have significantly higher power levels,
/HUD_ItemsUsed,Items Used,
/Button_Join,Join,
/Menu_Join,Join,
/friends_join,Join,
/xal_pinJoin,Join Game Via Pin,
/JoinSessionFailure_Title,Join Session Failure,
/partyinvite_solo,Join my party,
/joinOtherGame_Title,Join other game,
/partyinvite_mp,Join our party,
/button_keep_item,KEEP OLD ITEM,
/Keep_This_Loot,KEEP THIS,
/key_bindings,Key Bindings,
/settings_keybindings,Key Bindings,
/kickPlayer_Title,Kick {0},
/Message_Kicked,Kicked,
/UIHint_KillTheZombieTitle,Kill the zombie,
/HUD_Level,LEVEL,
/HUD_LevelUp,LEVEL UP,
/Message_LevelUp,LEVEL UP,
/Other_Item,LONG BOW,
/hotbar_level_counter_LV,LV,
/Settings_language,Language,
/title_language,Language,
/settings_languageSelect,Language Select,
/deathscreen_lastchance,Last Chance,
/HUD_LeastDamageTaken,Least Damage Taken,
/xal_leave,Leave,
/Leave_Game_Button,Leave Game,
/nav_lefthanded,Left-Handed,
/UnlockRequirements_level,Level,
/Popup_LevelUnlocked,Level Unlocked,
/postgame_level_complete,Level complete,
/statuseffect_LevitationShot,Levitation Shot,
/settings_Licenses,Licenses,
/settings_lightbarEffects,Light Bar Effects,
/Nav_Link_Account,Link Account,
/deathscreen_livesleft,Lives Left,
/lives,Lives:,
/cloudsave_LocalSavesFull,Local Saves Full,
/mission_locked,Locked,
/eula_text,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Elit ut aliquam purus sit amet. Vestibulum rhoncus est pellentesque elit ullamcorper. Suscipit tellus mauris a diam maecenas sed enim. Nibh tortor id aliquet lectus. Aliquam purus sit amet luctus venenatis lectus magna fringilla. Nullam vehicula ipsum a arcu cursus. Imperdiet proin fermentum leo vel orci porta non. Amet nisl purus in mollis nunc sed id semper risus. Sed vulputate odio ut enim blandit volutpat maecenas. In ornare quam viverra orci sagittis. Libero nunc consequat interdum varius. Eget magna fermentum iaculis eu non. Lobortis feugiat vivamus at augue eget arcu dictum varius. Ac felis donec et odio pellentesque diam volutpat commodo sed. Pellentesque elit ullamcorper dignissim cras. Sit amet consectetur adipiscing elit ut aliquam purus sit.

Interdum velit euismod in pellentesque massa placerat duis ultricies. Elementum pulvinar etiam non quam. Egestas erat imperdiet sed euismod nisi porta. Nisl vel pretium lectus quam id. Et malesuada fames ac turpis egestas integer. Justo laoreet sit amet cursus sit amet dictum sit. Donec et odio pellentesque diam volutpat commodo sed egestas egestas. Donec ac odio tempor orci dapibus ultrices in. Id volutpat lacus laoreet non curabitur gravida. Non odio euismod lacinia at. Faucibus purus in massa tempor nec feugiat nisl.

Amet nisl suscipit adipiscing bibendum est. Interdum varius sit amet mattis vulputate enim nulla aliquet. Sit amet aliquam id diam. Tortor vitae purus faucibus ornare suspendisse. Hendrerit dolor magna eget est lorem ipsum dolor. Ac felis donec et odio pellentesque diam volutpat. Senectus et netus et malesuada fames ac turpis. Consectetur purus ut faucibus pulvinar elementum integer enim. Orci porta non pulvinar neque laoreet suspendisse interdum consectetur libero. Proin sagittis nisl rhoncus mattis rhoncus. Mi in nulla posuere sollicitudin aliquam.

Nam aliquam sem et tortor consequat id porta. Arcu dui vivamus arcu felis bibendum ut tristique et. Eu mi bibendum neque egestas congue quisque egestas. Arcu cursus vitae congue mauris rhoncus aenean. Nunc congue nisi vitae suscipit. Cursus euismod quis viverra nibh cras pulvinar. Velit aliquet sagittis id consectetur purus. Sapien et ligula ullamcorper malesuada proin. Molestie at elementum eu facilisis sed odio morbi quis commodo. Vitae semper quis lectus nulla. Bibendum arcu vitae elementum curabitur. Non diam phasellus vestibulum lorem sed risus ultricies tristique nulla. Urna neque viverra justo nec. Volutpat est velit egestas dui. Convallis convallis tellus id interdum velit laoreet id donec. Lectus urna duis convallis convallis tellus id interdum velit.

Nullam eget felis eget nunc lobortis mattis aliquam. Velit euismod in pellentesque massa placerat duis ultricies. At erat pellentesque adipiscing commodo elit at imperdiet dui accumsan. Viverra nibh cras pulvinar mattis. Dictum sit amet justo donec enim. Scelerisque mauris pellentesque pulvinar pellentesque habitant morbi. Est velit egestas dui id ornare. Quis risus sed vulputate odio ut enim blandit volutpat maecenas. Natoque penatibus et magnis dis parturient. Massa placerat duis ultricies lacus sed turpis. Urna cursus eget nunc scelerisque viverra mauris.",
/powerful_enchants,Lots of enemies with powerful enchantments,
/Particle_Low,Low,
/settings_low,Low,
/UIHint_LowHealthTitle,Low Health,
/slot_melee,MELEE,
/dropdown_modifiers,MODIFIERS,
/HUD_MakeTrade,Make trade,
/Quickaction_map,Map,
/settings_masterVolume,Master Volume,
/enchantmentinspector_maxtierreached,Max Tier Reached,
/Particle_Medium,Medium,
/settings_medium,Medium,
/ItemTag_Melee,Melee,
/UI_Melee,Melee,
/gamepadBind_meleeDive,Melee / Interact / Elytra Dive,
/menu,Menu,
/Popup_MerchantUnlocked,Merchant Unlocked,
/merchant_unlocked,Merchant Unlocked!,
/label_merchantsUnlocked,Merchants Unlocked,
/UIHints_ChatWheelOpen_Title,Message your friends,
/missioninspector_mission,Mission,
/postgame_mission_summary,Mission Summary,
/Popup_MissionUnlocked,Mission Unlocked,
/EndRound_GameEndingDots,Mission ending...,
/hud_mobsarespawning,Mobs are spawning,
/autoCategory_More,More,
/missionSelected_More,More,
/UIHint_MoveAroundTitle,Move around,
/statuseffect_multicharge,MultiCharge,
/Message_InviteWasSentOver2MinutesAgo,"Multiplayer is unavailable, you will not be able to participate. This invitation is no longer valid. Please try again later.",
/statuseffect_mushroomized,Mushroomized,
/settings_musicVolume,Music Volume,
/Cosmetics_mysteryCape_name,Mystery Cape,
/rewards_NextReward,NEXT REWARD,
/hud_nightishere,NIGHT IS HERE,
/HUD_+NeedHealthPotion,Need Health,
/HUD_Hurry,Need arrows,
/Message_NetDriverError_Title,Network Driver Error,
/dialog_networkissue_title,Network Issue,
/Message_NetworkFail_Title,Network error,
/announcement_New,New,
/unlockeddifficulty_newChallenge,New Challenge,
/unlockeddifficulty_newdifficulty,New Difficulty,
/New_Event_Title,New Event,
/announcement_NewFeature,New Feature,
/Popup_NewObjective,New Objective,
/new_enchanted,New enemy enchantments,
/new_gear_artifacts,New gear and artifacts available,
/Night_damagesfriends,Night damages friends in,
/hud_nightdamagesfriendsin,Night damages friends in,
/Night_willhurtyou,Night will hurt you in,
/hud_nightwillhurtyouin,Night will hurt you in,
/HUD_Nope,No,
/UIhint_noArrows,No Arrows,
/no_arrows,No Arrows,
/ED70D87D4EEF5F7F7202CAB1822A4C00,No One,
/difficulty_rule_lives_no,No extra lives.,
/games_no_games_found,No games found,
/cape_phantom_desc,"No need to panic, you're not sleep deprived and seeing Phantoms! This Phantom Cape is all real and all yours.",
/rebind_none,None,
/Account_Link_Note,Note: A valid Nintendo Switch Online membership is required to play online.,
/Account_Link_ps4_note1,Note: Signing in to a Microsoft Account will permanently associate it with your current account on PlayStation™Network.,
/PS4_Note,Note: You must be a PlayStation®Plus member to play online.,
/Costmetics_BabyGhast_description,"Nothing to cry about here, this Baby Ghast is the best pet ever. Just watch out for accidental fireballs.",
/UIHints_UseArtifactDescription,"Now that the Artifact is equipped, you can use it whenever you want.",
/Ok,OK,
/HUD_OK,OK!,
/ui_or,OR,
/statuseffect_oakwood,Oakwood Armor,
/option_off,Off,
/settings_Off,Off,
/settings_Ultra,Off,
/settings_ultra,Off,
/cape_sinistercape_description,"Old and torn, this cape struggles to keep up with the wind.",
/option_on,On,
/settings_On,On,
/UIHints_SelectMissionDescription,"Once you feel ready to continue your quest against the Arch-Illager, open the map to select your next mission. ",
/difficulty_rule_lives_one,One shared extra life.,
/Popup_Title_Online_Unavailable,Online Unavailable,
/menu_openGames,Open Games,
/UIHints_FeelingLostDescription,Open your map and easily find your way. ,
/settings_advancedGraphics_hint,Opens up a sub-menu in order for the player to adjust their graphics further.,
/ItemTag_Other,Other,
/sawblade_overheat,Overheated Sawblade,
/cloudsave_OverwriteHero,Overwrite Hero,
/P1_Key,P1,
/P2_Level,P2,
/P3_Level,P3,
/P4_Level,P4,
/message_pleasenote,PLEASE NOTE,
/gearpower_POWER,POWER,
/xal_public,PUBLIC,
/statuseffect_paincycle,Pain Cycle,
/statuseffect_paincyclecharging,Pain Cycle Charging,
/Cosmetics_Parrot,Parrot,
/dlc_mobchancetext,Part of the {DLCName} DLC,
/cape_birthday_origin,Participated in the 1st year Anniversary event.,
/cape_iceologer_origin,Participated in the Festival of Frost 2022 event.,
/cape_phantom_origin,Participated in the Spookier Fall 2021 event.,
/pet_zombifiedbabypig_origin,Participated in the Spookier Fall 2021 event.,
/settings_Particles,Particles,
/statuseffect_mobmasher,Party Starter,
/pathfinder,Pathfinder,
/cape_phantom_name,Phantom Cape,
/phantoms_are_coming,Phantoms are coming,
/Pick_Up_Nav_Bar,Pick Up,
/inv_pickup,Pick Up,
/EquipArtifactHintGamepad,Pick up the Firework Arrows in the Artifact category to equip them.,
/UIHints_PickupArtifactTitle,Pickup artifact,
/dialog_networkissue_body,Please check your network connection and try again.,
/statuseffect_poisoned,Poisoned,
/UIHints_PoppingTitle,Popping!,
/statuseffect_potionbarrier,Potion Barrier,
/enchantment_PotionThirst,Potion Thirst,
/ui_item_power,Power,
/enchantment_rarity_powerful,Powerful,
/enchantmentinspector_powerful,Powerful,
/Req_Prefix,Pre,
/Press&Select_Toggle,Press & Select,
/e3_input_prompt,Press Any Key to Launch Dungeons,
/pressStickJoin_prompt_generic,Press Left Stick {0} to Join,
/pressStickJoin_prompt_switch,Press Stick {0} to Join,
/Title_PressAnyButton,Press any button,
/UIHints_ChatWheelChat_Description_press,Press the button to send the selected message.,
/E0A0D9354A0ACD79AE06F2B3202AD035,Private,
/xal_priv,Private,
/1DFA61554D95DCE782DB1FB9DF55E6FC,Progress,
/statuseffect_protection,Protection,
/xal_publ,Public,
/Put_down_Nav,Put Down,
/env_quickequip,Quick Equip,
/Quit_Game_Menu,Quit Game,
/quit_desktop,Quit to Desktop,
/slot_ranged,RANGED,
/button_refuse,REFUSE,
/HUD_ReservedDrop,RESERVED DROP,
/Reward_Key,REWARD,
/Rewards_label,REWARDS,
/RaidCaptain_UnlockTitle,Raid Captains,
/statuseffect_rampaging,Rampaging,
/ItemTag_Ranged,Ranged,
/UI_Ranged,Ranged,
/UIHint_PickupArrowsDescription,Ranged attacks need arrows. Pickup the Arrow Bundle to get some ammunition. ,
/rarity_rare,Rare,
/plus_artifacts,Rare and Unique rewards are much more common,
/news_readmore,Read More,
/notification_ready,Ready,
/Menu_Received,Received,
/missioninspector_recommended_power,Recommended power:,
/Menu_Reconnect,Reconnect,
/statuseffect_regeneration,Regeneration,
/UIHints_ChatWheelChat_Description,Release the button to send the selected message.,
/postgame_replaytrial,Replay Trial,
/missionnotification_requestexpires,Request Expires,
/Reset_Default,Reset To Defaults,
/Reset_Defaults,Reset To Defaults,
/reset_defaults,Reset To Defaults,
/Menu_Resolution,Resolution,
/settings_resolution,Resolution,
/Popup_Restarting,Restarting...,
/Menu_ResumeGame,Resume Game,
/cloudsave_getFailed,Retrieval of {Cloud Save} characters failed. Would you like to try again?,
/Button_Retry,Retry,
/Label_ReturningToLobby,Return to Camp,
/Menu_ReturnToCamp,Return to Camp,
/Menu_ReturnToCheckpoint,Return to Checkpoint,
/Menu_ReturnToMainMenu,Return to Main Menu,
/deathscreen_returning_to_lobby,Returning to Camp,
/hud_revivefallenfriends,Revive fallen friends,
/revive_your_friends_to_chase_away_the_night,Revive your friends to chase away the night.,
/postgame_reward,Reward: ,
/format_reward,Reward: {name}. {Power}. {Rare}.  {Desc}.,
/difficulty_easy_rules,Rewards are average,
/difficulty_normal_rules,Rewards are better,
/difficulty_hard_rules,Rewards are ultra good,
/UIHints_EquipArtifactDescription,Right click the Firework Arrows in the Artifact category to equip them.,
/statuseffect_RollCharge,Roll Charge,
/pcbind_rootPlayerDive,Root Player / Elytra Dive,
/missioninspector_secretmission,SECRET MISSION,
/menu_select,SELECT,
/settings_sfxVolume,SFX Volume,
/Account_Link_Title_PS4,SIGN IN FOR CROSS-PLATFORM PLAY,
/Account_Link_Title,SIGN IN FOR ONLINE CO-OP,
/Link_Step_1,STEP 1,
/Link_Step_2,STEP 2,
/Keep_Item,SWORD OF SHAUN,
/inv_salvage,Salvage,
/salvage_confirm,Salvage,
